sentence,label_text,label
"Highlight: The Call of the Day is Morgan Stanley on Tesla. ""When we get closer to 2024, we can start talking about… https://t.co/imhS3mAcP5",neutral,1
"Highlight: The Fed needs to “improve the dot plot. They need think about alternative scenarios,” says @dartmouth’s… https://t.co/GphUQgsR22",neutral,1
Highlight: 'The Fittest Man on Earth' @mathewfras talks investing: https://t.co/tBc8uSnphc,neutral,1
"Highlight: 'When it comes to private investing or investing in general, the earlier a company is, the higher the ri... https://t.co/MHh1YT2DWr",neutral,1
"Hillary Tweets ""No One Is Above the Law"" Then Refuses To Accept Lawsuit Against Her https://t.co/UsNIiPt2fs",neutral,1
"history is an agreed upon collection of lies...
I havent seen a high school history book in 35 years, it would be i… https://t.co/9Vq8a8QY3g",neutral,1
Hollywood Box Office Booms Even as Americans Stay Home and Chill,neutral,1
Hollywood Knows It Has a Big Carbon Problem on Set,neutral,1
Homebuilders aren't keeping up with millennials https://t.co/xj0m1YhP4A,neutral,1
Hong Kong Banks Give Extra Days Leave to Staff Amid Virus Outbreak,neutral,1
Hong Kong Banks Give Extra Days Leave to Staff Amid Virus Outbreak,neutral,1
"Hong Kong bill, more earnings, Powell speech: 3 things to watch for Monday https://t.co/MAz7bG2lCv",neutral,1
Hong Kong’s protests: Inside the PolyU siege https://t.co/uV3oO7kAGw,neutral,1
Hong Kong's Politicized Economy,neutral,1
HORNBACH : USDA Releases 2018 Annual Pesticide Data Program Summary #HORNBACH #Stock #MarketScreener… https://t.co/ErsPNvvazi,neutral,1
"Hot #BlackFriday tip: ""Put things in your cart and leave them there."" https://t.co/awiDWdUSvD",neutral,1
How ‘green hydrogen’ could make a reality of ‘green steel’ https://t.co/BLFp8uIog1,neutral,1
How a chat with Chuck Schwab inspired a bold S&P 500 call https://t.co/DqWD1kFHBJ,neutral,1
How a Supreme Court case could change how cities treat the homeless https://t.co/hIujtrIKUX via @BW,neutral,1
"How are technological advances causing a boom in renewable energy? Find out in our new infographic, ""The Power Shif… https://t.co/gVDgEE6ArY",neutral,1
How Beyoncé and Mariah Carey made Airbnb a luxury brand https://t.co/1reTl4zElG,neutral,1
"How can businesses lead on climate action? (Sponsored by TBD Media)
https://t.co/kH12YgUHYe https://t.co/CnUhlXIPMe",neutral,1
How cheap-chic retailer Target has morphed into a model for how to avoid the retail apocalypse https://t.co/67FNXAUvYh,neutral,1
How clean hydrogen could make the steel industry less dependent on coal https://t.co/Cz0qP3FKWI,neutral,1
How conservation investment could be a lifeline for endangered species https://t.co/GnpuFvx9ir,neutral,1
How did investors react to Tesla's Cybertruck announcement? They bought GM and Ford shares: https://t.co/LTq5CnNU4K,neutral,1
How do “no loan” college financial-aid packages work? Here is what students need to know https://t.co/y0LgFFPkDo,neutral,1
How do investors calculate opportunity costs? Enrico Cacciatore (@Ejcacciatore) of @VoyaInvestments joins Nasdaq Ch… https://t.co/ScAss7zlzI,neutral,1
How does one avoid the real estate value trap?  https://t.co/9aYYgpJtSm,neutral,1
How financial advisors can strive for a higher standard when recommending life insurance https://t.co/91N7LqMh1A,neutral,1
How Germany's universal health-care system compares to the United States https://t.co/OFTD46m79m,neutral,1
"How investing in #sustainableinfra in developing countries can foster economic and climate resilience? 

Blog by… https://t.co/27lz691wBf",neutral,1
How is a bank's GSIB score calculated https://t.co/m7AIabn6U0,neutral,1
How is Salesforce $CRM putting its Tableau and Mulesoft acquisitions to work? #DF19 https://t.co/7AyperfESO,neutral,1
How Many Children Live in Poverty in Your State,neutral,1
How much do you make? Salary disclosures could boost what you earn https://t.co/fE37bjxtlm by @denitsa_tsekova https://t.co/75fs8dg8fI,neutral,1
How much garbage do you generate in a day?  Read our new #IMFBlog to see which countries top the list.... https://t.co/yy3JxiZyGs,neutral,1
How Switzerland Could Find Itself Labeled a Currency Manipulator,neutral,1
How the USMCA Affects U.S. Steelmakers and Auto Manufacturers,neutral,1
How this company makes meat alternatives out of air,neutral,1
How to adopt smart retirement and tax strategies,neutral,1
How to Celebrate Valentine's Day on a Budget,neutral,1
How to Find Cheap Buy-Ranked Stocks Trading Under $10 - Nasdaq,neutral,1
How To Live A Climate-Friendly Life,neutral,1
How to Make a Killing During the Biggest Housing Boom in History,neutral,1
How to Recover When You Don't Stick to Your Retirement Plan,neutral,1
How to Save Money on These 3 Holidays in 2020,neutral,1
How to trade Ulta $ULTA - no makeup tutorial needed  https://t.co/0WkngwEVCQ,neutral,1
How Trader Sentiment On Streaming Stocks Has Changed Since Disney+ Launch,neutral,1
HR Confidential: I fired her. Then she revealed all of the office's sordid sex-and-drugs stories. (via @CNBCMakeIt) https://t.co/Pkyk6k5nkg,neutral,1
https://t.co/575AH1YRkF,neutral,1
https://t.co/9eZPvQhfMq,neutral,1
https://t.co/oJxNPEUpWq,neutral,1
Huge lines at Hong Kong polling stations for local elections after months of #HongKongProtests. All sides are urgin… https://t.co/IiOd5lGMhw,neutral,1
Human Rights Watch says a palm-oil producer is polluting the environment and threatening the health of its workers… https://t.co/hMQCOrsjdY,neutral,1
Humanity Isn't Ready For The Next Global Virus Outbreak (Radio),neutral,1
"Hyperinflation or Stagnation, Which Is Worse? Ask Latin America.",neutral,1
"Hypothecation: Meaning, Risks, and Examples",neutral,1
I am a trend trader and stay with the trend or sit on the sidelines until a clear trend change would/does develop.,neutral,1
I can't imagine why this artwork was shadow banned .... who did this?? https://t.co/ZktS3MykQz,neutral,1
"I don’t blame them for refusing to cook a Wagyu steak well done. In fact, I applaud that. If you don’t like it then… https://t.co/SOTqpEwBSh",neutral,1
I gave up my smartphone for a week and lived with a phone that only places calls — and I hated it.… https://t.co/5nB4kYMDOW,neutral,1
i love it when fertility clinic's decorate ...... and it's not even Thanks Giving ..... i.e. premature https://t.co/eS8TVNbfJZ,neutral,1
"I See A Window For Fast Money Trading On The Long Side Today, Here's The Plan. https://t.co/2i2b3py70P #trading #economy #stockmarket",neutral,1
I was not pleased with the way that Navy Seal Eddie Gallagher’s trial was handled by the Navy. He was treated very… https://t.co/bFwiFKQi9e,neutral,1
Iberchem Group verzeichnet Rekordjahr mit Übernahme von zwei Aromenfirmen und Umsatzwachstum von 19%,neutral,1
"If you hit the $237 million Powerball jackpot, this is your tax bill. https://t.co/F35lmfwIYq",neutral,1
"If you win the $285 million Mega Millions jackpot, here's what to do first to protect your windfall https://t.co/hoqEe4pBVr",neutral,1
"If your household has $250,000, you’re in the top 5%. https://t.co/VslRVqg5zP",neutral,1
"If your iPhone updated to the latest iOS, you now have the option of gender-neutral emojis ⚧️ https://t.co/iDVPlXRdjl",neutral,1
"If you're flush with cash, here's where you should (and shouldn't) live. https://t.co/z0Zp7pbkui https://t.co/NM8pKXGUZY",neutral,1
"If you're worried, instead of ringing the doomsday bells, start getting ready  https://t.co/nB605rLdj6",neutral,1
Il Governo etiope e il gruppo Alibaba siglano accordi per la creazione di un polo eWTP in Etiopia,neutral,1
Illegal Tender podcast: What it was like to befriend convicted socialite scammer Anna Delvey,neutral,1
Illicit Cannabis Supply Output Still Dominates In The US,neutral,1
Illinois’s Legalized Pot Sales Debut Beats All States Except One,neutral,1
Important note about this performance:  Sean entered the contest late and didn't start trading until almost have th… https://t.co/MgK7mfz7TK,neutral,1
"In a world where air conditioning is intensifying global warming, how do we stay cool? The answer could be somethin… https://t.co/dYTan9dAFw",neutral,1
"In Hong Kong, protesters have had to create a visual culture that 'emerges, spreads and vanishes rapidly' https://t.co/cBXKl8hRPz",neutral,1
"In one corner: a 32-year-old investment firm worth $221.8 billion. In the other, a 29-year-old pop star worth $360… https://t.co/jQyqPCeBPJ",neutral,1
"In This ""Booming Economy"", 90% Of Americans Say Money Increases Stress Levels https://t.co/gnfm7pMbZ7",neutral,1
"In this market, gaining 12.8% for the 12 months makes you the top stock-fund manager https://t.co/aVQ9SiucK7",neutral,1
"In this retail apocalypse, stores like $JCP need to meet customers with convenience. https://t.co/Utb0NZ9WEf",neutral,1
Income inequality is affecting a younger generation of workers more than anyone else. So why are young people espec… https://t.co/vkbhdBGjpv,neutral,1
Income Lab Ideas: Distribution Cut - Don't Panic. Get more updates here: https://t.co/RO4gkAN22a #trading #finance #economy,neutral,1
Income Tax Department Launches E-Calculator To Compare New And Old Regime,neutral,1
Increase Your Credit Score With This 1 Trick,neutral,1
Indonesia Eyes Empty Islands for Quarantine Hub Amid Virus Fears,neutral,1
Indonesia’s Jokowi Warns of Economic Calamity From Forest Fires,neutral,1
Indonesia's Jokowi Warns of Economic Calamity From Forest Fires,neutral,1
INNIO and HanseWerk AG Pool Their Technological Expertise for Innovative Hydrogen-Fueled Combined Heat and Power Pl… https://t.co/Pk711Zmwl3,neutral,1
Inside CannTrust: Whistleblower reveals new video of alleged illegal grow room https://t.co/c8LjKtDW3X by… https://t.co/zed9ztYFuq,neutral,1
Insider Weekends: John Malone Purchases $75 Million Of Discovery. Get more updates here: https://t.co/LViwlOMqpM… https://t.co/Z5a4sKLcRI,neutral,1
Instadollars: 10 Celebrities Who Earn The Most Money With Instagram,neutral,1
"Instead of Universal Basic Income, Try Universal Basic Stakeholding",neutral,1
Interactive Brokers : Offering Fractional Share Trading Broker broadening access to more e... #InteractiveBrokers… https://t.co/aGHDxwa2Po,neutral,1
"Invest in Art or Stocks? Keynes Has an Answer (Well, Sort Of)",neutral,1
Investors Become Richer By Rs 1.81 Lakh Crore As Stocks Zoom,neutral,1
Investors Get 2 New ESG ETFs for 2020,neutral,1
Investors look to emerging markets amid trade fight,neutral,1
"Investors often make poor, emotional decisions based on dips in their portfolio, @danariely says. Here is his advic… https://t.co/hkTqX14vKw",neutral,1
Investors penalize companies for adding women to their boards https://t.co/Me8jhCO0LJ,neutral,1
IRA Taxes in 2020: What You Need to Know,neutral,1
Iran joins Russia and China in joint naval exercises beginning Friday https://t.co/YEzWswZJTh,neutral,1
Ireland Still Refuses to Answer the $14.5 Billion Tax Question,neutral,1
Is cable news keeping the average American out of the stock market? @JimCramer weighs in: https://t.co/IP6xHN4Fz2 https://t.co/qL77cZ4RfB,neutral,1
Is Market-Timing A Viable Investment Strategy?. Follow this and any other stock on Seeking Alpha!… https://t.co/JdLiOQ3vdQ,neutral,1
Is the global #economy showing signs of growth or catastrophe? SF Fed EVP & Director of Research Sylvain Leduc shar… https://t.co/dWKpFwUrOb,neutral,1
Is The Market Pricing Guess Appropriately?,neutral,1
"Is the plague making a comeback? Actually, it never went away https://t.co/uPSNRLdQKh",neutral,1
Is this Wuhan's new hospital,neutral,1
Israel Will Not Be Third Time Lucky,neutral,1
Israelis Hurt in Jerusalem Car Ramming Attack,neutral,1
Istanbul mulls Eurobond issue after banks balk at funding the city https://t.co/ZoZC6W91EV,neutral,1
"It often pays to shop around for auto insurance. Doing it might seem complicated, but it's easier than you think.  https://t.co/jOsxQrINfL",neutral,1
"It’s a big week for the U.S. consumer, and not just because of the annual retail extravaganza of Black Friday https://t.co/1vRRvGmpg4",neutral,1
"It’s official: ""Joker"" is the first $1 billion R-rated movie. https://t.co/GXKQDVZhg2 https://t.co/ujB4YqgCn0",neutral,1
It’s T-Shirt Weather in Antarctica as Temperature Breaks Record,neutral,1
"Italy is the first country in the world to introduce mandatory climate change lessons in schools. 

@JohnFollain re… https://t.co/kuB7J49O7K",neutral,1
"It's a good time to buy property in London, says Christie's https://t.co/pI1JBFZPh7",neutral,1
"It's been a year of buzzkills for the legal cannabis industry. Here are this year's biggest offenders (and yes, Can… https://t.co/eGnsYfczFC",neutral,1
It's Getting Harder to Make Money Flipping Houses,neutral,1
It's going to be tough for us white guys in America when they call #HunterBiden,neutral,1
It's important to have a mix of long-term and short-term investments. Knowing what to expect from each will help yo… https://t.co/Qn7rC3I2MH,neutral,1
"It's not just 'orange man bad.' For Dems, 'white man bad,' too - American Thinker",neutral,1
"It's OK to Take Pens From the Office, But Not Pasta Salad",neutral,1
"It's okay Greg, your insurance will cover it.",neutral,1
It's rate decision day in Israel – here's what to expect https://t.co/FE4SB0Q1fQ https://t.co/6aRqBv5rZl,neutral,1
It's the most wonderful time of year for porch pirates — and @sarahhalzack has a plan for how to stop them… https://t.co/lUq9vDYyu3,neutral,1
"It's time for a 100% tax on billionaire estates, writes Oscar Mayer heir. https://t.co/DQu066zh7U",neutral,1
Ivory Coast police clash with protesters over coronavirus test centre #economy #MarketScreener… https://t.co/OS8ODHvy79,neutral,1
Japan Finds 41 More Virus Cases on Cruise Ship,neutral,1
Japan’s Justice Minister Says No Need to Ban All Cruise Ships Due to Virus Fears,neutral,1
Jeff Bezos: $160 billion vs. $95.3B Bill Gates: $97B vs. $42B Warren Buffett: $88B vs. $35B https://t.co/yKlnLDbcQB,neutral,1
