sentence_en,sentence,label_text,label
The trade is in accordance with the agreement announced on 26 March 2008 .,该交易根据2008年3月26日宣布的协议进行。,neutral,1
Suomen Paikallissanomat Oy is part of Alma Media Group and it currently publishes 15 local newspapers across Finland .,芬兰地方新闻公司（Suomen Paikallissanomat Oy）是阿尔玛媒体集团的一部分，目前在芬兰出版15份当地报纸。,neutral,1
The sellers were the founders of the company .,卖方是公司的创始人。,neutral,1
The unit is planned to be operational during the second half of 2007 and in full stream in 2008 .,该单位计划于2007年下半年投入运营，并于2008年全面投产。,neutral,1
Sports equipment sales also progressed well owing to the prolonged winter season .,体育器材销售也由于漫长的冬季季节进展良好。,positive,2
"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .",最近交付的部分技术包括安拉铝业的炼油技术、塔塔钢铁的铁矿石球团化设备以及布沙尔钢铁的烧结机设备。,neutral,1
"The 2500-passenger ferry will have dimensions of 185 m length overall , 170 m length between perpendiculars , 27.70 m breadth and 6.55 m design draught .",这艘可载2500人的渡轮的总体长度为185米，垂线间长度为170米，船宽为27.70米，设计吃水为6.55米。,neutral,1
"We also strengthen our existing partnership with Cybercom '' , says Teleste CTO Esko Myllyla .",我们还加强了与Cybercom现有的合作关系，”Teleste首席技术官埃斯科·米卢拉说。,positive,2
"CapMan has six investment areas CapMan Buyout , CapMan Technology , CapMan Life Science , CapMan Russia , CapMan Public Market and CapMan Real Estate , and each of them has a dedicated team and funds .",CapMan 有六个投资领域，分别是 CapMan Buyout、CapMan Technology、CapMan Life Science、CapMan Russia、CapMan Public Market 和 CapMan Real Estate，每个领域都有专门的团队和资金。,neutral,1
The value of the order is around EUR 100 million .,订单的价值约为1亿欧元。,neutral,1
Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,芬兰Stockmann集团的邮寄订单单位Hobby Hall已在俄罗斯启动了一次试营销活动。,neutral,1
Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,马里梅科集团全年的净销售额预计增长约10%。,positive,2
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",每股收益（EPS）为0.98欧元，较上年同期亏损0.02欧元有所增长。,positive,2
Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,Jortikka先生是芬兰Outotec Oyj公司基础金属部门的总裁，并担任Outotec公司的执行委员会成员。,neutral,1
It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .,它转而实现了每股收益（EPS）0.08欧元，相比之下上一期为每股亏损0.04欧元。,positive,2
Technopolis is Europe 's leading operator of technoparks .,Technopolis是欧洲领先的科技园区运营商。,positive,2
The bridge is part of the highway 14 development project .,这座桥是高速公路14号发展项目的一部分。,neutral,1
"He announced a `` solutions unit '' to speed co-operation in August , and shifted Simonson from finance chief to low-end phones in October .",他在八月宣布成立了一个“解决方案部门”以加快合作，并在十月将西蒙森从财务主管调任低端手机业务。,neutral,1
The value of the three-year contract is estimated at EUR40m .,三年合同的价值估计为4000万欧元。,neutral,1
"For Telenor , the three and a half year contract is worth an estimated 12.6 m. YIT has chosen Telenor and Elisa as its principal suppliers of ICT solutions in Norway , Sweden , Denmark and Finland .",对于Telenor来说，这份为期三年半的合同价值约为1.26亿挪威克朗。YIT已选择Telenor和Elisa作为其在挪威、瑞典、丹麦和芬兰的主要ICT解决方案供应商。,positive,2
"The prosecutor is also demanding Outokumpu pay a fine of EUR 800,000 at most .",检察官还要求奥托昆普支付最高不超过80万欧元的罚款。,negative,0
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",2007年1月至9月，芬利线的净销售额从2006年同期的4.735亿欧元上升至5.054亿欧元。,positive,2
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",(ADP新闻) - 2008年10月1日 - 来自芬兰的咨询和工程公司Poyry Oyj（ OMX：POY1V）今日宣布，该公司已获得与委内瑞拉现有咨询服务合同的一项延长，合同金额为520万欧元（约合740万美元）。,positive,2
"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .",订单包括用于生产Plyfa哈塞尔拉工厂条形基材薄木的原木处理线、去皮线和干燥线，位于瑞典中部。,neutral,1
"Finland 's national carrier Finnair PLC carried a record 8.5 million passengers in 2005 , an increase of 4.5 percent on the previous year , the airline reported Tuesday .",芬兰国家航空公司芬航PLC在2005年运送了创纪录的850万人次乘客，比上一年增长4.5%，航空公司周二报告称。,positive,2
"Technopolis and the St. Petersburg government signed a cooperation memorandum in October 2005 to set up a techno-park in the Neudorf production zone in the village of Strelny , in the St. Petersburg suburbs .",2005年10月，Technopolis与圣彼得堡政府签署了一项合作备忘录，在圣彼得堡郊区斯特尔尼村的纽多夫生产区建立科技园区。,positive,2
Cargo volume grew by 7 % .,货运量增长了7%。,positive,2
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",(ADP新闻) - 2009年2月4日 - 芬兰宽带数据通信系统和解决方案公司Teleste Oyj（HEL：TLT1V）今日宣布，该公司2008年的净利润从2007年的940万欧元下降至550万欧元（约合720万美元）。,negative,0
Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before .,芬兰上市食品行业公司HKScan集团在波罗的海地区的控股公司2010年的收入从上年的1.569亿欧元增加到1.604亿欧元，增长了350万欧元。,positive,2
"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",由于快速发展，塔林纳在塔林塔林纳萨达姆港客运方面的市场份额从2005年11月的45.7%上升至2006年11月的55%。,positive,2
"Meanwhile , Nokia said that it will be able to deliver a complete range of services from deployment operations to consulting and integration to managed services as a result of the buyout .",与此同时，诺基亚表示，由于收购事宜，公司将能够提供从部署运营到咨询和集成再到托管服务的完整服务范围。,positive,2
`` People who enjoy mobile games are often the same customers who enjoy experimenting with new mobile services and content .,喜欢移动游戏的人往往也是喜欢尝试新移动服务和内容的客户。,neutral,1
"Simultaneously , Alma Media has purchased a 35 % share of Arena Interactive , a subsidiary of Arena Partners with a focus on mobile solutions development .",同时，Alma Media收购了Arena Interactive 35%的股份，Arena Interactive是Arena Partners的子公司，专注于移动解决方案开发。,neutral,1
"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .",芬兰Hobby Hall的销售额下降了10%，国际销售额下降了19%。,negative,0
"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",这些新单元将在美国德克萨斯州圣安东尼奥市的卡哥特科先进制造工厂建造，该工厂于2009年开始运营。,neutral,1
"`` These patronage refunds reward members that use the fee-based services that make a positive contribution to CenCorp 's operating results , '' said Bill Walby , CenCorp CEO .",这些会员退款奖励的是使用对CenCorp运营结果产生正面贡献的收费服务的会员，“CenCorp首席执行官比尔·瓦利说。,neutral,1
